location,Family,Subfamily,genus,species,subspecies,original entry,Source,Calibration,FO_LO,...11,...12,Age,pal_lat
552,Areoligeraceae,all,Membranophoridium,aspinatum,NA,40% NP13,"Brown and Downie, 1984",0.4 in nan_n_NP13,FO,NA,NA,49.90743,45.018514
552,Order Gonyaulacales Family uncertain,uncertain,Minisphaeridium,latirictum,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,44.82854285714286
552,Order Gonyaulacales Family uncertain,uncertain,Paucisphaeridium,inversibuccinum,NA,0%NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,44.82854285714286
552,Goniodomaceae,all,Polysphaeridium,zoharyi,NA,50% NP12,"Brown and Downie, 1984",0.5 in nan_n_NP12,FO,NA,NA,51.787945,44.94891585714286
552,Gonyaulacaceae,Gonyaulacoideae,Pterodinium,cingulatum,NA,25% NP12,"Brown and Downie, 1984",0.25 in nan_n_NP12,LO,NA,NA,52.3589725,44.932600785714286
552,Protoperidiniaceae,all,Selenopemphix,nephroides,NA,40% NP13,"Brown and Downie, 1984",0.4 in nan_n_NP13,FO,NA,NA,49.90743,45.018514
552,Gonyaulacaceae,Gonyaulacoideae,Spiniferella,cornuta,NA,75% NP12,"Brown and Downie, 1984",0.75 in nan_n_NP12,LO,NA,NA,51.2169175,44.96523092857143
552,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,pseudofurcatus,NA,75% NP12,"Brown and Downie, 1984",0.75 in nan_n_NP12,LO,NA,NA,51.2169175,44.96523092857143
552,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,ramosus,granosus,50% NP13,"Brown and Downie, 1984",0.5 in nan_n_NP13,LO,NA,NA,49.722815,45.055437000000005
552,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,twistringiensis,NA,50% NP13,"Brown and Downie, 1984",0.5 in nan_n_NP13,LO,NA,NA,49.722815,45.055437000000005
552,Gonyaulacaceae,Cribroperidinioideae,Thalassiphora,delicata,NA,25% NP12,"Brown and Downie, 1984",0.25 in nan_n_NP12,LO,NA,NA,52.3589725,44.932600785714286
553,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,alcicornu,NA,50% NP12,"Brown and Downie, 1984",0.5 in nan_n_NP12,LO,NA,NA,51.787945,45.023373785714284
553,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,crassipellis,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,LO,NA,NA,56.001,44.84281428571428
553,Areoligeraceae,all,Adnatosphaeridium,robustum,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,FO,NA,NA,52.93,44.97442857142857
553,Areoligeraceae,all,Adnatosphaeridium,robustum,NA,50% in NP12,"Brown and Downie, 1984",0.5 in nan_n_NP12,LO,NA,NA,51.787945,45.023373785714284
553,Peridiniaceae,Wetzelielloideae,Apectodinium,quinquelatum,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,44.84281428571428
553,Peridiniaceae,Wetzelielloideae,Apectodinium,quinquelatum,NA,100% NP10,"Brown and Downie, 1984",1 in nan_n_NP10,LO,NA,NA,54.09206,44.924625999999996
553,Areoligeraceae,all,Areoligera,senonensis,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,FO,NA,NA,52.93,44.97442857142857
553,Peridiniaceae,Wetzelielloideae,Charlesdowniea,clathrata,NA,50% NP13,"Brown and Downie, 1984",0.5 in nan_n_NP13,FO,NA,NA,49.722815,45.155437
553,Peridiniaceae,Wetzelielloideae,Charlesdowniea,edwardsii,NA,50% NP13,"Brown and Downie, 1984",0.5 in nan_n_NP13,FO,NA,NA,49.722815,45.155437
553,Order Gonyaulacales Family uncertain,uncertain,Cleistosphaeridium,placacanthum,NA,50% NP13,"Brown and Downie, 1984",0.5 in nan_n_NP13,FO,NA,NA,49.722815,45.155437
553,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,biarmatum,NA,0% in NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,44.84281428571428
553,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,biarmatum,NA,10% NP10,"Brown and Downie, 1984",0.1 in nan_n_NP10,LO,NA,NA,55.810106,44.85099545714286
553,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,fibrospinosum,NA,100% in NP10,"Brown and Downie, 1984",1 in nan_n_NP10,LO,NA,NA,54.09206,44.924625999999996
553,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,fibrospinosum,NA,100% NP10,"Brown and Downie, 1984",1 in nan_n_NP10,LO,NA,NA,54.09206,44.924625999999996
553,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,gracile,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,FO,NA,NA,52.93,44.97442857142857
553,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,inodes,NA,100% NP12,"Brown and Downie, 1984",1 in nan_n_NP12,LO,NA,NA,50.64589,45.072319
553,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,gracile,NA,75% NP12,"Brown and Downie, 1984",0.75 in nan_n_NP12,LO,NA,NA,51.2169175,45.047846392857146
553,Peridiniaceae,Wetzelielloideae,Dracodinium,condylos,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,FO,NA,NA,52.93,44.97442857142857
553,Peridiniaceae,Wetzelielloideae,Dracodinium,varielongitudum,NA,25% NP12,"Brown and Downie, 1984",0.25 in nan_n_NP12,FO,NA,NA,52.3589725,44.99890117857143
553,Peridiniaceae,Wetzelielloideae,Dracodinium,simile,NA,25% NP12,"Brown and Downie, 1984",0.25 in nan_n_NP12,FO,NA,NA,52.3589725,44.99890117857143
553,Gonyaulacaceae,Leptodinioideae,Eatonicysta,ursulae,NA,50% NP13,"Brown and Downie, 1984",0.5 in nan_n_NP13,FO,NA,NA,49.722815,45.155437
553,Gonyaulacaceae,other,Fibrocysta,bipolaris,NA,100% NP10,"Brown and Downie, 1984",1 in nan_n_NP10,LO,NA,NA,54.09206,44.924625999999996
553,Gonyaulacaceae,other,Fibrocysta,axialis,NA,100% NP12,"Brown and Downie, 1984",1 in nan_n_NP12,LO,NA,NA,50.64589,45.072319
553,Areoligeraceae,all,Glaphyrocysta,ordinata,NA,50% NP11,"Brown and Downie, 1984",0.5 in nan_n_NP11,FO,NA,NA,53.51103,44.94952728571428
553,Areoligeraceae,all,Glaphyrocysta,ordinata,NA,50% NP12,"Brown and Downie, 1984",0.5 in nan_n_NP12,LO,NA,NA,51.787945,45.023373785714284
553,Goniodomaceae,all,Homotryblium,tenuispinosum,NA,100% in NP11,"Brown and Downie, 1984",1 in nan_n_NP11,FO,NA,NA,52.93,44.97442857142857
553,Goniodomaceae,all,Homotryblium,tenuispinosum,NA,50% NP12,"Brown and Downie, 1984",0.5 in nan_n_NP12,LO,NA,NA,51.787945,45.023373785714284
553,Gonyaulacaceae,Cribroperidinioideae,Hystrichokolpoma,cinctum,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,FO,NA,NA,52.93,44.97442857142857
553,Gonyaulacaceae,Cribroperidinioideae,Hystrichokolpoma,cinctum,NA,50% NP12,"Brown and Downie, 1984",0.5 in nan_n_NP12,LO,NA,NA,51.787945,45.023373785714284
553,Gonyaulacaceae,Gonyaulacoideae,Hystrichostrogylon,membraniphorum,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,LO,NA,NA,52.93,44.97442857142857
553,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,patulum,NA,50% NP12,"Brown and Downie, 1984",0.5 in nan_n_NP12,FO,NA,NA,51.787945,45.023373785714284
553,Protoperidiniaceae,all,Lejeunecysta,spatiosa,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,44.84281428571428
553,Protoperidiniaceae,all,Lejeunecysta,spatiosa,NA,100% NP11,"Brown and Downie, 1984",1 in nan_n_NP11,LO,NA,NA,52.93,44.97442857142857
553,Peridiniaceae,Deflandreoideae,Lentinia,wetzelii,NA,25% NP10,"Brown and Downie, 1984",0.25 in nan_n_NP10,FO,NA,NA,55.523765,44.86326721428571
553,Peridiniaceae,Deflandreoideae,Lentinia,wetzelii,NA,75% NP12,"Brown and Downie, 1984",0.75 in nan_n_NP12,LO,NA,NA,51.2169175,45.047846392857146
553,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,uncinispinosum,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,44.84281428571428
553,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,uncinispinosum,NA,100% NP10,"Brown and Downie, 1984",1 in nan_n_NP10,LO,NA,NA,54.09206,44.924625999999996
553,Peridiniaceae,Deflandreoideae,Palaeocystodinium,golzowense,NA,75% NP13,"Brown and Downie, 1984",0.75 in nan_n_NP13,LO,NA,NA,49.2612775,45.247744499999996
553,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,resistente,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,FO,NA,NA,52.93,44.97442857142857
553,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,stockmansii,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,FO,NA,NA,52.93,44.97442857142857
553,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,stockmansii,NA,75% NP13,"Brown and Downie, 1984",0.75 in nan_n_NP13,LO,NA,NA,49.2612775,45.247744499999996
553,Goniodomaceae,all,Polysphaeridium,subtile,NA,50% NP10,"Brown and Downie, 1984",0.5 in nan_n_NP10,LO,NA,NA,55.04653,44.88372014285714
553,Gonyaulacaceae,Gonyaulacoideae,Rottnestia,borussica,NA,75% NP12,"Brown and Downie, 1984",0.75 in nan_n_NP12,LO,NA,NA,51.2169175,45.047846392857146
553,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,membranaceus,NA,0% in NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,44.84281428571428
553,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,mirabilis,NA,50% NP10,"Brown and Downie, 1984",0.5 in nan_n_NP10,FO,NA,NA,55.04653,44.88372014285714
553,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,ramosus,gracilis,75% NP13,"Brown and Downie, 1984",0.75 in nan_n_NP13,LO,NA,NA,49.2612775,45.247744499999996
553,Peridiniaceae,Wetzelielloideae,Wetzeliella,lunaris,NA,100% in NP11,"Brown and Downie, 1984",1 in nan_n_NP11,LO,NA,NA,52.93,44.97442857142857
553,Peridiniaceae,Wetzelielloideae,Wetzeliella,lunaris,NA,50% NP11,"Brown and Downie, 1984",0.5 in nan_n_NP11,FO,NA,NA,53.51103,44.94952728571428
553,Peridiniaceae,Wetzelielloideae,Wetzeliella,articulata,NA,100% in NP12,"Brown and Downie, 1984",1 in nan_n_NP12,LO,NA,NA,50.64589,45.072319
553,Peridiniaceae,Wetzelielloideae,Wetzeliella,articulata,NA,50% NP12,"Brown and Downie, 1984",0.5 in nan_n_NP12,FO,NA,NA,51.787945,45.023373785714284
553,Peridiniaceae,Wetzelielloideae,Wilsonidinium,tabulatum,NA,50% NP13,"Brown and Downie, 1984",0.5 in nan_n_NP13,FO,NA,NA,49.722815,45.155437
555,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,alcicornu,NA,30% in NP9,"Brown and Downie, 1984",0.3 in nan_n_NP9,FO,NA,NA,56.85647,45.1571765
555,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,crassipellis,NA,10% in NP9,"Brown and Downie, 1984",0.1 in nan_n_NP9,FO,NA,NA,57.10089,45.1449555
555,Areoligeraceae,all,Adnatosphaeridium,vittanum,NA,50% NP12,"Brown and Downie, 1984",0.5 in nan_n_NP12,LO,NA,NA,51.787945,45.41060275
555,Areoligeraceae,all,Adnatosphaeridium,vittanum,NA,45% NP9,"Brown and Downie, 1984",0.45 in nan_n_NP9,FO,NA,NA,56.673155,45.16634225
555,Peridiniaceae,Wetzelielloideae,Apectodinium,homomorphum,NA,100% NP10,"Brown and Downie, 1984",1 in nan_n_NP10,LO,NA,NA,54.09206,45.295397
555,Peridiniaceae,Wetzelielloideae,Apectodinium,augustum,NA,60% NP9,"Brown and Downie, 1984",0.6 in nan_n_NP9,LO,NA,NA,56.48984,45.175508
555,Peridiniaceae,Wetzelielloideae,Apectodinium,hyperacanthum,NA,30% NP9,"Brown and Downie, 1984",0.3 in nan_n_NP9,LO,NA,NA,56.85647,45.1571765
555,Peridiniaceae,Wetzelielloideae,Apectodinium,parvum,NA,15% in NP9,"Brown and Downie, 1984",0.15 in nan_n_NP9,FO,NA,NA,57.039785,45.148010750000005
555,Peridiniaceae,Wetzelielloideae,Apectodinium,parvum,NA,20% NP9,"Brown and Downie, 1984",0.2 in nan_n_NP9,LO,NA,NA,56.978680000000004,45.151066
555,Peridiniaceae,Wetzelielloideae,Apectodinium,summissum,NA,30% NP9,"Brown and Downie, 1984",0.3 in nan_n_NP9,LO,NA,NA,56.85647,45.1571765
555,Peridiniaceae,Deflandreoideae,Cerodinium,speciosum,NA,0% in NP9,"Brown and Downie, 1984",0 in nan_n_NP9,FO,NA,NA,57.2231,45.138845
555,Peridiniaceae,Deflandreoideae,Cerodinium,speciosum,NA,10% NP9,"Brown and Downie, 1984",0.1 in nan_n_NP9,LO,NA,NA,57.10089,45.1449555
555,Order Gonyaulacales Family uncertain,uncertain,Cleistosphaeridium,diversispinosum,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,45.19995
555,misc,misc,Comasphaeridium,cometes,NA,35% NP10,"Brown and Downie, 1984",0.35 in nan_n_NP10,LO,NA,NA,55.332871,45.23335645
555,misc,misc,Comasphaeridium,cometes,NA,20% in NP9,"Brown and Downie, 1984",0.2 in nan_n_NP9,FO,NA,NA,56.978680000000004,45.151066
555,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,fibrospinosum,NA,40% NP9,"Brown and Downie, 1984",0.4 in nan_n_NP9,FO,NA,NA,56.73426,45.163287000000004
555,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,inodes,NA,60% NP9,"Brown and Downie, 1984",0.6 in nan_n_NP9,FO,NA,NA,56.48984,45.175508
555,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,giuseppei,NA,0% NP13,"Brown and Downie, 1984",0 in nan_n_NP13,LO,NA,NA,50.64589,45.4677055
555,Gonyaulacaceae,Cribroperidinioideae,Cribroperidinium,guiseppii,NA,0% in NP9,"Brown and Downie, 1984",0 in nan_n_NP9,FO,NA,NA,57.2231,45.138845
555,Order Gonyaulacales Family uncertain,uncertain,Dapsilidinium,pastielsii,NA,30% NP10,"Brown and Downie, 1984",0.3 in nan_n_NP10,LO,NA,NA,55.428318,45.2285841
555,Order Gonyaulacales Family uncertain,uncertain,Dapsilidinium,simplex,NA,85% NP10,"Brown and Downie, 1984",0.85 in nan_n_NP10,FO,NA,NA,54.378401,45.28107995
555,Order Gonyaulacales Family uncertain,uncertain,Dapsilidinium,pastielsii,NA,40% NP9,"Brown and Downie, 1984",0.4 in nan_n_NP9,FO,NA,NA,56.73426,45.163287000000004
555,Peridiniaceae,Deflandreoideae,Deflandrea,phosphoritica,NA,80% NP9,"Brown and Downie, 1984",0.8 in nan_n_NP9,FO,NA,NA,56.245419999999996,45.187729000000004
555,Gonyaulacaceae,Cribroperidinioideae,Diphyes,colligerum,NA,0% in NP9,"Brown and Downie, 1984",0 in nan_n_NP9,FO,NA,NA,57.2231,45.138845
555,Gonyaulacaceae,other,Fibrocysta,bipolaris,NA,20% in NP9,"Brown and Downie, 1984",0.2 in nan_n_NP9,FO,NA,NA,56.978680000000004,45.151066
555,Gonyaulacaceae,other,Fibrocysta,axialis,NA,80% NP9,"Brown and Downie, 1984",0.8 in nan_n_NP9,FO,NA,NA,56.245419999999996,45.187729000000004
555,Goniodomaceae,all,Homotryblium,pallidum,NA,75% NP10,"Brown and Downie, 1984",0.75 in nan_n_NP10,FO,NA,NA,54.569295,45.27153525
555,Gonyaulacaceae,Cribroperidinioideae,Hystrichokolpoma,cinctum,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,45.19995
555,Goniodomaceae,all,Hystrichosphaeridium,tubiferum,NA,75% NP12,"Brown and Downie, 1984",0.75 in nan_n_NP12,LO,NA,NA,51.2169175,45.439154125
555,Goniodomaceae,all,Hystrichosphaeridium,tubiferum,NA,45% NP9,"Brown and Downie, 1984",0.45 in nan_n_NP9,FO,NA,NA,56.673155,45.16634225
555,Gonyaulacaceae,Gonyaulacoideae,Hystrichostrogylon,membraniphorum,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,45.19995
555,Protoperidiniaceae,all,Lejeunecysta,hyalina,NA,10% NP10,"Brown and Downie, 1984",0.1 in nan_n_NP10,FO,NA,NA,55.810106,45.2094947
555,Peridiniaceae,Deflandreoideae,Lentinia,serrata,NA,75% NP10,"Brown and Downie, 1984",0.75 in nan_n_NP10,FO,NA,NA,54.569295,45.27153525
555,Gonyaulacaceae,Cribroperidinioideae,Lingulodinium,machaerophorum,NA,75% NP9,"Brown and Downie, 1984",0.75 in nan_n_NP9,FO,NA,NA,56.306525,45.18467375
555,Gonyaulacaceae,other,Melitasphaeridium,pseudorecurvatum,NA,10% in NP9,"Brown and Downie, 1984",0.1 in nan_n_NP9,FO,NA,NA,57.10089,45.1449555
555,Order Gonyaulacales Family uncertain,uncertain,Minisphaeridium,latirictum,NA,100% NP12,"Brown and Downie, 1984",1 in nan_n_NP12,LO,NA,NA,50.64589,45.4677055
555,Gonyaulacaceae,Gonyaulacoideae,Nematosphaeropsis,philippotii,NA,25% in NP12,"Brown and Downie, 1984",0.25 in nan_n_NP12,LO,NA,NA,52.3589725,45.382051375
555,Gonyaulacaceae,Gonyaulacoideae,Nematosphaeropsis,philippotii,NA,25% NP12,"Brown and Downie, 1984",0.25 in nan_n_NP12,LO,NA,NA,52.3589725,45.382051375
555,Gonyaulacaceae,Gonyaulacoideae,Nematosphaeropsis,philippotii,NA,75% NP9,"Brown and Downie, 1984",0.75 in nan_n_NP9,FO,NA,NA,56.306525,45.18467375
555,Gonyaulacaceae,Leptodinioideae,Oligosphaeridium,pulcherrimum,NA,0% in NP10,"Brown and Downie, 1984",0 in nan_n_NP10,LO,NA,NA,56.001,45.19995
555,Gonyaulacaceae,Leptodinioideae,Oligosphaeridium,complex,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,LO,NA,NA,56.001,45.19995
555,Gonyaulacaceae,Leptodinioideae,Oligosphaeridium,pulcherrimum,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,45.19995
555,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,uncinispinosum,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,FO,NA,NA,56.001,45.19995
555,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,centrocarpum,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,FO,NA,NA,52.93,45.353500000000004
555,Peridiniaceae,Deflandreoideae,Palaeocystodinium,golzowense,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,FO,NA,NA,52.93,45.353500000000004
555,Goniodomaceae,all,Polysphaeridium,subtile,NA,10% in NP9,"Brown and Downie, 1984",0.1 in nan_n_NP9,FO,NA,NA,57.10089,45.1449555
555,Gonyaulacaceae,Gonyaulacoideae,Pterodinium,cingulatum,cingulatum,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,LO,NA,NA,52.93,45.353500000000004
555,Gonyaulacaceae,Gonyaulacoideae,Pterodinium,cingulatum,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,LO,NA,NA,52.93,45.353500000000004
555,Gonyaulacaceae,Gonyaulacoideae,Pterodinium,cingulatum,NA,10% in NP9,"Brown and Downie, 1984",0.1 in nan_n_NP9,FO,NA,NA,57.10089,45.1449555
555,Gonyaulacaceae,Gonyaulacoideae,Rottnestia,borussica,NA,25% NP10,"Brown and Downie, 1984",0.25 in nan_n_NP10,FO,NA,NA,55.523765,45.22381175
555,Gonyaulacaceae,Gonyaulacoideae,Spiniferella,cornuta,NA,10% in NP9,"Brown and Downie, 1984",0.1 in nan_n_NP9,FO,NA,NA,57.10089,45.1449555
555,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,ramosus,granosus,25% NP10,"Brown and Downie, 1984",0.25 in nan_n_NP10,FO,NA,NA,55.523765,45.22381175
555,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,ramosus,gracilis,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,FO,NA,NA,52.93,45.353500000000004
555,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,twistringiensis,NA,0% NP12,"Brown and Downie, 1984",0 in nan_n_NP12,FO,NA,NA,52.93,45.353500000000004
555,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,monilis,NA,30% in NP9,"Brown and Downie, 1984",0.3 in nan_n_NP9,FO,NA,NA,56.85647,45.1571765
555,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,monilis,NA,40% NP9,"Brown and Downie, 1984",0.4 in nan_n_NP9,LO,NA,NA,56.73426,45.163287000000004
555,Gonyaulacaceae,Gonyaulacoideae,Spiniferites,pseudofurcatus,NA,20% in NP9,"Brown and Downie, 1984",0.2 in nan_n_NP9,FO,NA,NA,56.978680000000004,45.151066
555,Gonyaulacaceae,Cribroperidinioideae,Thalassiphora,pelagica,NA,75% NP13,"Brown and Downie, 1984",0.75 in nan_n_NP13,LO,NA,NA,49.2612775,45.6477445
555,Gonyaulacaceae,Cribroperidinioideae,Thalassiphora,pelagica,NA,10% NP10,"Brown and Downie, 1984",0.1 in nan_n_NP10,FO,NA,NA,55.810106,45.2094947
555,Goniodomaceae,all,Tubidermodinium,sulcatum,NA,10% NP10,"Brown and Downie, 1984",0.1 in nan_n_NP10,LO,NA,NA,55.810106,45.2094947
555,Goniodomaceae,all,Tubidermodinium,sulcatum,NA,30% NP9,"Brown and Downie, 1984",0.3 in nan_n_NP9,FO,NA,NA,56.85647,45.1571765
555,Peridiniaceae,Wetzelielloideae,Wetzeliella,astra,NA,0% NP10,"Brown and Downie, 1984",0 in nan_n_NP10,LO,NA,NA,56.001,45.19995
555,Peridiniaceae,Wetzelielloideae,Wetzeliella,meckelfeldensis,NA,85% NP10,"Brown and Downie, 1984",0.85 in nan_n_NP10,FO,NA,NA,54.378401,45.28107995
555,Peridiniaceae,Wetzelielloideae,Wetzeliella,astra,NA,60% NP9,"Brown and Downie, 1984",0.6 in nan_n_NP9,FO,NA,NA,56.48984,45.175508
548,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,alcicornu,NA,50% NN5,"Brown and Downie, 1985",0.5 in nan_n_NN5,LO,NA,NA,14.260200000000001,44.962756
548,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,alcicornu,NA,75% NP12,"Brown and Downie, 1985",0.75 in nan_n_NP12,FO,NA,NA,51.2169175,37.826984949999996
548,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,andalousiensis,NA,100% NN6,"Brown and Downie, 1985",1 in nan_n_NN6,FO,NA,NA,11.88,45.486399999999996
548,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,crassipellis,NA,33% NN11,"Brown and Downie, 1985",0.33 in nan_n_NN11,LO,NA,NA,7.379199999999999,46.712448
548,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,crassipellis,NA,0% NN2,"Brown and Downie, 1985",0 in nan_n_NN2,FO,NA,NA,22.68,43.3784
548,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,ramulifera,NA,50% NN11,"Brown and Downie, 1985",0.5 in nan_n_NN11,LO,NA,NA,6.91,46.8579
548,Gonyaulacaceae,Gonyaulacoideae,Achomosphaera,ramulifera,NA,75% NP12,"Brown and Downie, 1985",0.75 in nan_n_NP12,FO,NA,NA,51.2169175,37.826984949999996
548,Areoligeraceae,all,Adnatosphaeridium,robustum,NA,75% NP12,"Brown and Downie, 1985",0.75 in nan_n_NP12,LO,NA,NA,51.2169175,37.826984949999996
548,Areoligeraceae,all,Adnatosphaeridium,vittanum,NA,75% NP12,"Brown and Downie, 1985",0.75 in nan_n_NP12,FO,NA,NA,51.2169175,37.826984949999996
548,Areoligeraceae,all,Adnatosphaeridium,vittanum,NA,75% NP12,"Brown and Downie, 1985",0.75 in nan_n_NP12,LO,NA,NA,51.2169175,37.826984949999996
548,Order Gonyaulacales Family uncertain,uncertain,Amiculosphaera,umbracula,NA,100% NN6,"Brown and Downie, 1985",1 in nan_n_NN6,FO,NA,NA,11.88,45.486399999999996
548,Peridiniaceae,Wetzelielloideae,Apectodinium,quinquelatum,NA,100% NP11,"Brown and Downie, 1985",1 in nan_n_NP11,LO,NA,NA,52.93,37.724199999999996
548,Gonyaulacaceae,Cribroperidinioideae,Apteodinium,spiridoides,NA,0% NN2,"Brown and Downie, 1985",0 in nan_n_NN2,FO,NA,NA,22.68,43.3784
548,Gonyaulacaceae,Cribroperidinioideae,Apteodinium,spiridoides,NA,100% NN2,"Brown and Downie, 1985",1 in nan_n_NN2,LO,NA,NA,19.18,43.8804
548,Order Gonyaulacales Family uncertain,uncertain,Batiacasphaera,baculata,NA,0% NP25,"Brown and Downie, 1985",0 in nan_n_NP25,FO,NA,NA,26.810000000000002,42.8828
548,Order Gonyaulacales Family uncertain,uncertain,Batiacasphaera,baculata,NA,100% NP25,"Brown and Downie, 1985",1 in nan_n_NP25,LO,NA,NA,23.125999999999998,43.32488
548,Gonyaulacaceae,Gonyaulacoideae,Bitectatodinium,tepikiense,NA,0% NN11,"Brown and Downie, 1985",0 in nan_n_NN11,FO,NA,NA,8.29,46.430099999999996
548,Gonyaulacaceae,Gonyaulacoideae,Cannosphaeropsis,utinensis,NA,33% NN11,"Brown and Downie, 1985",0.33 in nan_n_NN11,LO,NA,NA,7.379199999999999,46.712448
548,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,bartonensis,NA,50% NP12,"Brown and Downie, 1985",0.5 in nan_n_NP12,FO,NA,NA,51.787945,37.7927233
548,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,inodes,NA,75% NP12,"Brown and Downie, 1985",0.75 in nan_n_NP12,LO,NA,NA,51.2169175,37.826984949999996
548,Gonyaulacaceae,Cribroperidinioideae,Cordosphaeridium,inodes,NA,75% NP12,"Brown and Downie, 1985",0.75 in nan_n_NP12,FO,NA,NA,51.2169175,37.826984949999996
548,Goniodomaceae,all,Dinopterygium,cladoides,NA,75% NP12,"Brown and Downie, 1985",0.75 in nan_n_NP12,FO,NA,NA,51.2169175,37.826984949999996
548,Goniodomaceae,all,Dinopterygium,cladoides,NA,75% NP12,"Brown and Downie, 1985",0.75 in nan_n_NP12,LO,NA,NA,51.2169175,37.826984949999996
548,Gonyaulacaceae,Cribroperidinioideae,Diphyes,colligerum,NA,100% NP11,"Brown and Downie, 1985",1 in nan_n_NP11,LO,NA,NA,52.93,37.724199999999996
548,Order Gonyaulacales Family uncertain,uncertain,Distatodinium,paradoxum,NA,0% NN2,"Brown and Downie, 1985",0 in nan_n_NN2,FO,NA,NA,22.68,43.3784
548,Order Gonyaulacales Family uncertain,uncertain,Distatodinium,paradoxum,NA,100% NN2,"Brown and Downie, 1985",1 in nan_n_NN2,LO,NA,NA,19.18,43.8804
